Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
315,Olmedo Sáenz,29,OAK,AL,1.9,76,247,214,40,67,12,2,9,33,1,0,25,40,0.313,0.401,0.514,0.915,134,0.421,148,110,6,7,0,1,2,DH53,,saenzol01
316,Dave Berg,29,FLA,NL,0.2,82,245,210,23,53,14,1,1,21,3,0,25,46,0.252,0.34,0.343,0.683,78,0.323,80,72,5,5,1,4,0,6H54,,bergda01
317,Juan Castro,28,CIN,NL,-0.4,82,244,224,20,54,12,2,4,23,0,2,14,33,0.241,0.283,0.366,0.649,61,0.287,51,82,9,0,4,2,1,64/5H,,castrju01
318,John Mabry*,29,2TM,2LG,-0.4,95,244,226,35,53,13,0,8,32,0,1,15,69,0.235,0.287,0.398,0.685,77,0.305,74,90,4,2,0,1,0,9H5/73D1,,mabryjo01
318,John Mabry*,29,SEA,AL,-0.2,47,115,103,18,25,5,0,1,7,0,1,10,31,0.243,0.322,0.32,0.642,68,0.309,77,33,1,2,0,0,0,5H9/7D31,,mabryjo01
318,John Mabry*,29,SDP,NL,-0.1,48,129,123,17,28,8,0,7,25,0,0,5,38,0.228,0.256,0.463,0.719,83,0.302,71,57,3,0,0,1,0,9H/37,,mabryjo01
319,Jeff Abbott,27,CHW,AL,-0.3,80,242,215,31,59,15,1,3,29,2,1,21,38,0.274,0.343,0.395,0.738,86,0.329,79,85,2,2,2,1,1,87H9/D,,abbotje01
320,Álex Ramírez,25,2TM,2LG,-1,84,240,227,26,56,11,2,9,30,2,0,12,49,0.247,0.285,0.432,0.716,78,0.33,80,98,9,0,1,0,2,9H7/D38,,ramiral02
320,Álex Ramírez,25,CLE,AL,-0.3,41,117,112,13,32,5,1,5,12,1,0,5,17,0.286,0.316,0.482,0.798,98,0.368,105,54,3,0,0,0,0,97/HD8,,ramiral02
320,Álex Ramírez,25,PIT,NL,-0.7,43,123,115,13,24,6,1,4,18,1,0,7,32,0.209,0.254,0.383,0.637,59,0.293,54,44,6,0,1,0,2,9H/3,,ramiral02
321,Chris Richard*,26,2TM,2LG,0.7,62,239,215,39,57,14,2,14,37,7,5,17,40,0.265,0.326,0.544,0.871,120,0.364,113,117,5,4,0,3,3,3/9H7D,,richach01
321,Chris Richard*,26,STL,NL,-0.2,6,18,16,1,2,0,0,1,1,0,0,2,2,0.125,0.222,0.313,0.535,33,0.239,17,5,0,0,0,0,0,/39H7,,richach01
321,Chris Richard*,26,BAL,AL,0.8,56,221,199,38,55,14,2,13,36,7,5,15,38,0.276,0.335,0.563,0.898,127,0.374,121,112,5,4,0,3,3,3/9DH,,richach01
322,Mike Redmond,29,FLA,NL,0.1,87,235,210,17,53,8,1,0,15,0,0,13,19,0.252,0.316,0.3,0.616,61,0.287,57,63,5,8,1,3,3,2/H,,redmomi01
323,Erubiel Durazo*,26,ARI,NL,0.3,67,233,196,35,52,11,0,8,33,1,0,34,43,0.265,0.373,0.444,0.817,103,0.364,101,87,3,1,0,2,2,3H,,durazer01
324,Tony Clark#,28,DET,AL,1.1,60,232,208,32,57,14,0,13,37,0,0,24,51,0.274,0.349,0.529,0.878,125,0.384,125,110,10,0,0,0,2,3/DH,,clarkto02
325,Shawon Dunston,37,STL,NL,0.3,98,231,216,28,54,11,2,12,43,3,1,6,47,0.25,0.278,0.486,0.764,87,0.335,83,105,11,3,4,2,0,7H9/8635D,,dunstsh01
326,Greg Norton#,27,CHW,AL,-0.4,71,231,201,25,49,6,1,6,28,1,0,26,47,0.244,0.333,0.373,0.706,78,0.324,75,75,2,2,0,2,0,53H/D,,nortogr01
327,Calvin Murray,28,SFG,NL,0.5,108,229,194,35,47,12,1,2,22,9,3,29,33,0.242,0.348,0.345,0.693,82,0.334,90,67,0,3,2,1,0,8H/7,,murraca01
328,Mike Darr*,24,SDP,NL,0.8,58,228,205,21,55,14,4,1,30,9,1,23,45,0.268,0.342,0.39,0.732,92,0.333,87,80,9,0,0,0,1,98/7H,,darrmi02
329,Walt Weiss#,36,ATL,NL,1.2,80,227,192,29,50,6,2,0,18,1,1,26,32,0.26,0.353,0.313,0.665,71,0.336,86,60,2,3,3,3,1,6H,,weisswa01
330,Midre Cummings*,28,2TM,AL,0.4,98,227,206,29,57,10,0,4,24,0,0,17,28,0.277,0.341,0.383,0.724,81,0.345,88,79,5,3,1,0,1,H9D/78,,cummimi01
330,Midre Cummings*,28,MIN,AL,0.4,77,196,181,28,50,10,0,4,22,0,0,11,25,0.276,0.328,0.398,0.726,81,0.345,88,72,4,3,1,0,1,H9D/7,,cummimi01
330,Midre Cummings*,28,BOS,AL,0.1,21,31,25,1,7,0,0,0,2,0,0,6,3,0.28,0.419,0.28,0.699,81,0.347,90,7,1,0,0,0,0,H/98D,,cummimi01
331,Luis López#,29,MIL,NL,0.5,78,225,201,24,53,14,0,6,27,1,2,9,35,0.264,0.309,0.423,0.732,85,0.318,77,85,2,5,8,2,1,64H/5,,lopezlu02
332,Mike Difelice,31,TBD,AL,-0.1,60,223,204,23,49,13,1,6,19,0,0,12,40,0.24,0.28,0.402,0.682,72,0.308,68,82,8,0,5,2,0,2/H,,difelmi01
333,Shane Andrews,28,CHC,NL,-0.1,66,222,192,25,44,5,0,14,39,1,1,27,59,0.229,0.329,0.474,0.803,102,0.345,95,91,9,2,0,1,1,5H/3,,andresh01
334,Rubén Mateo,22,TEX,AL,1.5,52,222,206,32,60,11,0,7,19,6,0,10,34,0.291,0.339,0.447,0.786,97,0.379,110,92,5,5,1,0,1,8,,mateoru01
335,Marty Cordova,30,TOR,AL,-1.3,62,221,200,23,49,7,0,4,18,3,2,18,35,0.245,0.317,0.34,0.657,65,0.311,67,68,6,3,0,0,0,79D/H,,cordoma01
336,Russell Branyan*,24,CLE,AL,0.6,67,220,193,32,46,7,2,16,38,0,0,22,76,0.238,0.327,0.544,0.871,115,0.365,105,105,2,4,0,1,1,D79H/5,,branyru01
337,Joe Oliver,34,SEA,AL,1,69,219,200,33,53,13,1,10,35,2,1,14,38,0.265,0.313,0.49,0.803,105,0.345,99,98,6,0,5,0,1,2/H3D,,olivejo01
338,Juan Pierre*,22,COL,NL,0.3,51,219,200,26,62,2,0,0,20,7,6,13,15,0.31,0.353,0.32,0.673,58,0.321,59,64,2,1,4,1,0,8/H,ROY-6,pierrju01
339,Andy Tracy*,26,MON,NL,0.2,83,218,192,29,50,8,1,11,32,1,0,22,61,0.26,0.339,0.484,0.824,103,0.363,101,93,3,2,0,2,1,5H3,,tracyan01
340,José Nieves,25,CHC,NL,-0.6,82,213,198,17,42,6,3,5,24,1,1,11,43,0.212,0.251,0.348,0.6,52,0.262,37,69,8,0,2,2,1,5H6/4,,nievejo01
341,Mark Smith,30,FLA,NL,-0.1,104,213,192,22,47,8,1,5,27,2,0,17,54,0.245,0.31,0.375,0.685,77,0.314,75,72,2,2,0,2,1,H79/D,,smithma03
342,Jerry Hairston,24,BAL,AL,1.4,49,212,180,27,46,5,0,5,19,8,5,21,22,0.256,0.353,0.367,0.719,87,0.358,109,66,8,6,5,0,0,4,,hairsje02
343,Jeff Reboulet,36,KCR,AL,0.4,66,212,182,29,44,7,0,0,14,3,1,23,32,0.242,0.325,0.28,0.605,54,0.31,64,51,8,0,6,1,0,45/6HD,,rebouje01
344,Alberto Castillo,30,TOR,AL,-0.1,66,211,185,14,39,7,0,1,16,0,0,21,36,0.211,0.287,0.265,0.552,40,0.277,42,49,3,0,2,3,0,2/H,,castial01
345,Bill Haselman,34,TEX,AL,1.3,62,210,193,23,53,18,0,6,26,0,1,15,36,0.275,0.329,0.461,0.79,97,0.366,107,89,1,1,0,1,0,2,,haselbi01
346,Ramón Martínez,27,SFG,NL,1.2,88,210,189,30,57,13,2,6,25,3,2,15,22,0.302,0.354,0.487,0.841,117,0.37,118,92,6,1,4,1,1,64H/35,,martira03
347,Manny Alexander,29,BOS,AL,-0.7,101,209,194,30,41,4,3,4,19,2,0,13,41,0.211,0.261,0.325,0.586,46,0.268,34,63,0,0,2,0,0,56H/4D,,alexama02
348,Clay Bellinger,31,NYY,AL,0.2,98,209,184,33,38,8,2,6,21,5,0,17,48,0.207,0.288,0.37,0.658,66,0.309,64,68,1,5,1,2,1,845H73/69,,bellicl01
349,Hal Morris*,35,2TM,2LG,0.7,99,204,169,24,47,9,1,3,14,0,0,31,26,0.278,0.391,0.396,0.788,103,0.362,107,67,6,1,2,1,4,3H/79D,,morriha02
349,Hal Morris*,35,CIN,NL,0.4,59,78,63,9,14,2,1,2,6,0,0,12,10,0.222,0.351,0.381,0.732,84,0.34,86,24,3,1,1,1,3,H3/9D,,morriha02
349,Hal Morris*,35,DET,AL,0.3,40,126,106,15,33,7,0,1,8,0,0,19,16,0.311,0.416,0.406,0.822,116,0.375,119,43,3,0,1,0,1,3/H7,,morriha02
350,Luis Matos,21,BAL,AL,0.4,72,201,182,21,41,6,3,1,17,13,4,12,30,0.225,0.281,0.308,0.589,53,0.285,53,56,7,3,2,2,0,89/HD7,,matoslu01
351,Rico Brogna*,30,2TM,2LG,-1.1,81,199,185,20,43,17,0,2,21,1,0,10,41,0.232,0.278,0.357,0.635,59,0.289,50,66,5,2,1,1,1,3H/D,,brognri01
351,Rico Brogna*,30,PHI,NL,-0.5,38,139,129,12,32,14,0,1,13,1,0,7,28,0.248,0.295,0.38,0.675,69,0.309,65,49,4,2,0,1,1,3/H,,brognri01
351,Rico Brogna*,30,BOS,AL,-0.6,43,60,56,8,11,3,0,1,8,0,0,3,13,0.196,0.237,0.304,0.541,35,0.24,16,17,1,0,1,0,0,3H/D,,brognri01
352,Wendell Magee,27,DET,AL,-0.1,91,198,186,31,51,4,2,7,31,1,0,10,28,0.274,0.31,0.43,0.74,90,0.332,88,80,7,0,0,1,0,9H7/8D,,mageewe01
353,Rob Ducey*,35,2TM,2LG,-0.4,117,198,165,26,32,5,1,6,26,1,0,31,49,0.194,0.318,0.345,0.664,68,0.307,64,57,1,0,0,2,1,H7/9D8,,duceyro01
353,Rob Ducey*,35,PHI,NL,-0.3,112,183,152,24,30,4,1,6,25,1,0,29,47,0.197,0.322,0.355,0.678,72,0.312,68,54,1,0,0,2,1,H7/D98,,duceyro01
353,Rob Ducey*,35,TOR,AL,-0.2,5,15,13,2,2,1,0,0,1,0,0,2,2,0.154,0.267,0.231,0.497,27,0.241,18,3,0,0,0,0,0,/7H9,,duceyro01
354,Mark Lewis,30,2TM,2LG,-0.5,82,198,182,20,46,18,0,2,24,7,2,13,34,0.253,0.305,0.385,0.689,77,0.312,72,70,6,1,1,1,0,5H46/D,,lewisma01
354,Mark Lewis,30,CIN,NL,-0.2,11,20,19,1,2,1,0,0,3,0,0,1,3,0.105,0.15,0.158,0.308,-22,0.19,-18,3,1,0,0,0,0,/H5,,lewisma01
354,Mark Lewis,30,BAL,AL,-0.3,71,178,163,19,44,17,0,2,21,7,2,12,31,0.27,0.322,0.411,0.733,89,0.326,82,67,5,1,1,1,0,54H6/D,,lewisma01
355,James Mouton,31,MIL,NL,0.4,87,197,159,28,37,7,1,2,17,13,4,30,43,0.233,0.363,0.327,0.69,79,0.338,86,52,5,3,4,1,0,H87/9,,moutoja01
356,José Macías#,28,DET,AL,0.6,73,196,173,25,44,3,5,2,24,2,0,18,24,0.254,0.328,0.364,0.692,80,0.33,86,63,3,1,4,0,0,45H/968D,,maciajo01
357,Todd Dunwoody*,25,KCR,AL,-1.5,61,195,178,12,37,9,0,1,23,3,0,8,42,0.208,0.238,0.275,0.514,29,0.252,22,49,4,1,2,6,0,8H7D/9,,dunwoto01
358,Tony Graffanino,28,2TM,AL,1.3,70,194,168,33,46,6,1,2,17,7,4,22,27,0.274,0.363,0.357,0.72,83,0.343,91,60,2,2,1,1,0,46H5/D,,graffto01
358,Tony Graffanino,28,TBD,AL,0.3,13,22,20,8,6,1,0,0,1,0,0,1,2,0.3,0.364,0.35,0.714,84,0.33,84,7,1,1,0,0,0,/4H56,,graffto01
358,Tony Graffanino,28,CHW,AL,1,57,172,148,25,40,5,1,2,16,7,4,21,25,0.27,0.363,0.358,0.721,83,0.345,92,53,1,1,1,1,0,64H5/D,,graffto01
359,Russ Davis,30,SFG,NL,-0.6,80,192,180,27,47,5,0,9,24,0,3,9,29,0.261,0.302,0.439,0.741,90,0.318,86,79,1,2,0,1,0,5H/3D,,davisru01
360,Bob Smith,26,TBD,AL,0,49,191,175,21,41,8,0,6,26,2,2,14,59,0.234,0.293,0.383,0.676,72,0.298,64,67,6,1,0,1,1,4/5H,,smithbo06
361,Matt LeCroy,24,MIN,AL,-1.1,56,190,167,18,29,10,0,5,17,0,0,17,38,0.174,0.254,0.323,0.577,43,0.267,34,54,6,2,1,3,2,2/3DH,,lecroma01
362,Todd Pratt,33,NYM,NL,1.3,80,190,160,33,44,6,0,8,25,0,0,22,31,0.275,0.378,0.463,0.84,115,0.375,117,74,5,5,2,1,1,2H/D,,prattto02
363,Randy Winn#,26,TBD,AL,0.2,51,190,159,28,40,5,0,1,16,6,7,26,25,0.252,0.362,0.302,0.664,73,0.314,81,48,2,2,2,1,0,78/HD,,winnra01
364,Robert Fick*,26,DET,AL,0.2,66,188,163,18,41,7,2,3,22,2,1,22,39,0.252,0.34,0.374,0.715,86,0.328,87,61,4,1,0,2,2,32HD,,fickro01
365,Jolbert Cabrera,27,CLE,AL,-0.3,100,187,175,27,44,3,1,2,15,6,4,8,15,0.251,0.29,0.314,0.605,53,0.29,56,55,1,2,1,1,0,98H74/6D,,cabrejo02
366,Bernard Gilkey,33,2TM,2LG,-1.1,74,185,164,17,29,6,1,3,15,0,0,17,28,0.177,0.265,0.28,0.545,37,0.262,31,46,8,3,0,1,2,H9/7D,,gilkebe01
366,Bernard Gilkey,33,ARI,NL,-1,38,81,73,6,8,1,0,2,6,0,0,7,16,0.11,0.185,0.205,0.391,-3,0.191,-22,15,3,0,0,1,2,H9/7,,gilkebe01
366,Bernard Gilkey,33,BOS,AL,-0.1,36,104,91,11,21,5,1,1,9,0,0,10,12,0.231,0.327,0.341,0.668,68,0.316,70,31,5,3,0,0,0,9H/D7,,gilkebe01
367,Mike Mordecai,32,MON,NL,0.6,86,183,169,20,48,16,0,4,16,2,2,12,34,0.284,0.335,0.45,0.785,94,0.36,101,76,1,1,1,0,0,56/4H3,,mordemi01
368,Adam Piatt,24,OAK,AL,0.8,60,182,157,24,47,5,5,5,23,0,1,23,44,0.299,0.392,0.49,0.883,126,0.395,132,77,1,1,1,0,0,9H5D/73,,piattad01
369,Terry Jones#,29,MON,NL,-0.8,108,181,168,30,42,8,2,0,13,7,2,10,32,0.25,0.292,0.321,0.614,53,0.288,45,54,3,0,3,0,1,7H8/9,,joneste02
370,Alex Arias,32,PHI,NL,-0.6,70,180,155,17,29,9,0,2,15,1,0,16,28,0.187,0.271,0.284,0.555,41,0.272,39,44,1,3,3,3,2,6H5/4,,ariasal01
371,Wilton Veras,22,BOS,AL,-0.7,49,179,164,21,40,7,1,0,14,0,0,7,20,0.244,0.278,0.299,0.577,45,0.271,38,49,2,2,3,3,0,5/H,,veraswi01
372,Brant Brown*,29,2TM,NL,-1.2,95,178,162,11,28,7,0,5,16,3,1,13,62,0.173,0.237,0.309,0.546,39,0.255,32,50,3,1,1,1,0,H73/89,,brownbr01
372,Brant Brown*,29,FLA,NL,-0.5,41,76,73,4,14,6,0,2,6,1,0,3,33,0.192,0.224,0.356,0.58,47,0.265,40,26,1,0,0,0,0,H/739,,brownbr01
372,Brant Brown*,29,CHC,NL,-0.7,54,102,89,7,14,1,0,3,10,2,1,10,29,0.157,0.248,0.27,0.517,33,0.247,27,24,2,1,1,1,0,H7/839,,brownbr01
373,Craig Counsell*,29,ARI,NL,1.1,67,177,152,23,48,8,1,2,11,3,3,20,18,0.316,0.4,0.421,0.821,105,0.365,105,64,4,2,1,1,0,H45/6,,counscr01
374,F.P. Santangelo#,32,LAD,NL,-0.9,81,177,142,19,28,4,0,1,9,3,2,21,33,0.197,0.322,0.246,0.568,51,0.281,53,35,5,6,6,2,0,H87/49,,santaf.01
375,Bruce Aven,28,2TM,NL,-0.2,81,176,168,20,42,11,0,7,29,2,3,8,39,0.25,0.284,0.44,0.725,81,0.31,74,74,4,0,0,0,0,H79/8,,avenbr01
375,Bruce Aven,28,PIT,NL,-0.4,72,153,148,18,37,11,0,5,25,2,3,5,31,0.25,0.275,0.426,0.7,74,0.3,66,63,4,0,0,0,0,H97/8,,avenbr01
375,Bruce Aven,28,LAD,NL,0.2,9,23,20,2,5,0,0,2,4,0,0,3,8,0.25,0.348,0.55,0.898,128,0.382,124,11,0,0,0,0,0,/7H,,avenbr01
376,Gary Matthews#,25,CHC,NL,-0.2,80,175,158,24,30,1,2,4,14,3,0,15,28,0.19,0.264,0.297,0.562,44,0.263,34,47,2,1,1,0,1,7H8/9,,matthga02
377,Fernando Seguignol#,25,MON,NL,-0.4,76,175,162,22,45,8,0,10,22,0,1,9,46,0.278,0.326,0.512,0.838,105,0.36,101,83,5,3,0,1,0,3H79/D,,seguife01
378,Marlon Anderson*,26,PHI,NL,-0.5,41,174,162,10,37,8,1,1,15,2,2,12,22,0.228,0.282,0.309,0.59,49,0.28,49,50,5,0,0,0,0,4,,anderma02
379,Kurt Abbott,31,NYM,NL,-0.4,79,173,157,22,34,7,1,6,12,1,1,14,51,0.217,0.283,0.389,0.672,71,0.288,57,61,2,1,0,1,2,6H4/58,,abbotku01
380,Ben Petrick,23,COL,NL,0.5,52,173,146,32,47,10,1,3,20,1,2,20,33,0.322,0.401,0.466,0.867,100,0.394,109,68,1,2,1,4,2,2/H,,petribe01
381,Milton Bradley#,22,MON,NL,-0.9,42,172,154,20,34,8,1,2,15,2,1,14,32,0.221,0.288,0.325,0.613,53,0.287,48,50,3,1,1,1,0,8/H,,bradlmi01
382,Kevin Sefcik,29,PHI,NL,-0.5,99,171,153,15,36,6,2,0,10,4,2,13,19,0.235,0.3,0.301,0.601,53,0.296,58,46,4,2,1,2,0,H78/9D,,sefcike01
383,Darren Bragg*,30,COL,NL,-1,71,169,149,16,33,7,1,3,21,4,1,17,41,0.221,0.296,0.342,0.638,47,0.308,44,51,3,0,0,3,1,7H/9,,braggda01
384,Joe McEwing,27,NYM,NL,-0.2,87,169,153,20,34,14,1,2,19,3,1,5,29,0.222,0.248,0.366,0.614,55,0.289,54,56,2,1,8,2,0,7H548/96,,mcewijo01
385,Frank Menechino,29,OAK,AL,0.5,66,169,145,31,37,9,1,6,26,1,4,20,45,0.255,0.345,0.455,0.8,105,0.344,103,66,1,1,1,2,0,4H/65D1,,menecfr01
386,Devon White#,37,LAD,NL,0,47,168,158,26,42,5,1,4,13,3,6,9,30,0.266,0.31,0.386,0.696,79,0.343,106,61,3,1,0,0,0,8/H,,whitede03
387,Dave Magadan*,37,SDP,NL,1,95,166,132,13,36,7,0,2,21,0,0,32,23,0.273,0.41,0.371,0.781,107,0.371,119,49,4,0,0,2,1,H5/36D,,magadda01
388,Marcus Jensen#,27,MIN,AL,0,52,164,139,16,29,7,1,3,14,0,1,24,36,0.209,0.325,0.338,0.663,66,0.303,61,47,3,0,1,0,0,2/HD,,jensema01
389,Gregg Jefferies#,32,DET,AL,0.2,41,160,142,18,39,8,0,2,14,0,2,16,10,0.275,0.344,0.373,0.717,87,0.326,90,53,7,0,0,2,1,34/5HD7,,jeffegr01
390,Brian Hunter,32,2TM,NL,-0.2,87,160,140,14,30,5,0,8,23,0,1,20,39,0.214,0.313,0.421,0.734,84,0.317,74,59,2,0,0,0,1,H3/79D,,huntebr01
390,Brian Hunter,32,ATL,NL,,2,2,2,1,1,0,0,1,1,0,0,0,0,0.5,0.5,2,2.5,491,0.977,532,4,0,0,0,0,0,/H,,huntebr01
390,Brian Hunter,32,PHI,NL,-0.2,85,158,138,13,29,5,0,7,22,0,1,20,39,0.21,0.31,0.399,0.709,78,0.309,69,55,2,0,0,0,1,H3/79D,,huntebr01
391,Ramón Castro,24,FLA,NL,-0.1,50,157,138,10,33,4,0,2,14,0,0,16,36,0.239,0.318,0.312,0.63,65,0.276,48,43,1,1,0,2,7,2,,castrra01
392,Matt Franco*,30,NYM,NL,-0.5,101,157,134,9,32,4,0,2,14,0,0,21,22,0.239,0.34,0.313,0.653,70,0.303,66,42,3,0,1,1,3,H35/7D4,,francma01
393,Raúl Ibañez*,28,SEA,AL,-0.1,92,156,140,21,32,8,0,2,15,2,0,14,25,0.229,0.301,0.329,0.63,64,0.299,65,46,1,1,0,1,1,97H/D3,,ibanera01
394,Rey Ordóñez,29,NYM,NL,-0.8,45,155,133,10,25,5,0,0,9,0,0,17,16,0.188,0.278,0.226,0.504,32,0.254,30,30,4,0,4,1,2,6/H,,ordonre01
395,Matt Walbeck#,30,ANA,AL,-0.3,47,155,146,17,29,5,0,6,12,0,1,7,22,0.199,0.24,0.356,0.596,48,0.256,31,52,2,1,1,0,0,2/3HD,,walbema01
396,Ryan Christenson,26,OAK,AL,0.3,121,153,129,31,32,2,2,4,18,1,2,19,33,0.248,0.349,0.388,0.737,90,0.334,92,50,1,1,4,0,0,*7H89,,chrisry01
397,Jorge Fábregas*,30,KCR,AL,0.3,43,152,142,13,40,4,0,3,17,1,0,8,11,0.282,0.32,0.373,0.693,73,0.309,63,53,1,0,2,0,1,2/HD,,fabrejo01
398,Tomás Pérez#,26,PHI,NL,-1.1,45,152,140,17,31,7,1,1,13,1,1,11,30,0.221,0.278,0.307,0.585,48,0.263,35,43,3,0,1,0,2,6/H,,perezto03
399,Felipe Crespo#,27,SFG,NL,0.4,89,150,131,17,38,6,1,4,29,3,2,10,23,0.29,0.351,0.443,0.794,106,0.353,106,58,3,4,2,3,2,H73/94D,,crespfe01
400,Billy McMillon*,28,DET,AL,0.8,46,150,123,20,37,7,1,4,24,1,0,19,19,0.301,0.388,0.472,0.859,123,0.377,120,58,2,1,2,4,0,D9H/7,,mcmilbi01
401,Ben Davis#,23,SDP,NL,-0.3,43,148,130,12,29,6,0,3,14,1,1,14,35,0.223,0.297,0.338,0.635,66,0.281,56,44,2,0,3,1,1,2/HD,,davisbe01
402,Dave Hansen*,31,LAD,NL,1.3,102,147,121,18,35,6,2,8,26,0,1,26,32,0.289,0.415,0.57,0.985,153,0.426,157,69,3,0,0,0,0,H35/D7,,hanseda01
403,Sal Fasano,28,OAK,AL,0.6,52,144,126,21,27,6,0,7,19,0,0,14,47,0.214,0.306,0.429,0.734,87,0.34,92,54,3,3,0,1,0,2/H,,fasansa01
404,Jeff Huson*,35,CHC,NL,-0.8,70,144,130,19,28,7,1,0,11,2,1,13,9,0.215,0.287,0.285,0.571,47,0.267,40,37,6,0,1,0,1,H546/3,,husonje01
405,Keith Osik,31,PIT,NL,0.5,46,143,123,11,36,6,1,4,22,3,0,14,11,0.293,0.387,0.455,0.843,113,0.387,118,56,2,5,1,0,0,25H/31D,,osikke01
406,Jason Tyner*,23,2TM,2LG,-0.5,50,142,124,9,28,4,0,0,13,7,2,5,16,0.226,0.261,0.258,0.519,34,0.249,21,32,2,2,8,3,0,7H/8D,,tynerja01
406,Jason Tyner*,23,NYM,NL,-0.3,13,48,41,3,8,2,0,0,5,1,1,1,4,0.195,0.222,0.244,0.466,20,0.222,10,10,1,1,3,2,0,7/8H,,tynerja01
406,Jason Tyner*,23,TBD,AL,-0.2,37,94,83,6,20,2,0,0,8,6,1,4,12,0.241,0.281,0.265,0.546,41,0.262,27,22,1,1,5,1,0,7H/8D,,tynerja01
407,Thomas Howard#,35,STL,NL,-0.8,86,141,133,13,28,4,1,6,28,1,0,7,34,0.211,0.255,0.391,0.646,60,0.294,54,52,3,1,0,0,0,H9/7D3,,howarth01
408,Wilson Delgado#,27,2TM,AL,0.8,64,141,128,21,33,2,0,1,11,2,1,11,26,0.258,0.312,0.297,0.609,55,0.313,69,38,2,0,0,2,0,46H/5,,delgawi01
408,Wilson Delgado#,27,NYY,AL,0,31,51,45,6,11,1,0,1,4,1,0,5,9,0.244,0.314,0.333,0.647,66,0.316,70,15,1,0,0,1,0,46/5H,,delgawi01
408,Wilson Delgado#,27,KCR,AL,0.8,33,90,83,15,22,1,0,0,7,1,1,6,17,0.265,0.311,0.277,0.588,50,0.312,69,23,1,0,0,1,0,46/H5,,delgawi01
409,Tony Gwynn*,40,SDP,NL,0.4,36,140,127,17,41,12,0,1,17,0,1,9,4,0.323,0.364,0.441,0.805,110,0.357,112,56,4,1,0,3,2,9/DH,,gwynnto01
410,Tom Prince,35,PHI,NL,0,46,140,122,14,29,9,0,2,16,1,0,13,31,0.238,0.321,0.361,0.682,72,0.31,66,44,6,2,3,0,0,2/H,,princto01
411,Scarborough Green#,26,TEX,AL,-0.7,79,139,124,21,29,1,1,0,9,10,6,10,26,0.234,0.291,0.258,0.549,41,0.265,39,32,3,0,5,0,0,89H/D7,,greensc01
412,Lou Merloni,29,BOS,AL,0.1,40,139,128,10,41,11,2,0,18,1,0,4,22,0.32,0.341,0.438,0.778,94,0.345,87,56,8,1,4,2,1,5,,merlolo01
413,Chad Moeller,25,MIN,AL,-1,48,139,128,13,27,3,1,1,9,1,0,9,33,0.211,0.261,0.273,0.534,34,0.253,23,35,4,0,1,1,0,2/H,,moellch01
414,Scott Sheldon,31,TEX,AL,0.4,58,138,124,21,35,11,0,4,19,0,0,10,37,0.282,0.336,0.468,0.804,101,0.361,102,58,2,1,1,2,0,6543/H27189D,,sheldsc01
415,Emil Brown,25,PIT,NL,-0.5,50,135,119,13,26,5,0,3,16,3,1,11,34,0.218,0.299,0.336,0.635,61,0.289,53,40,3,3,1,1,0,9H78,,brownem01
416,Greg Myers*,34,BAL,AL,-0.3,43,134,125,9,28,6,0,3,12,0,0,8,29,0.224,0.271,0.344,0.615,58,0.28,52,43,7,0,1,0,0,2/DH,,myersgr01
417,John Jaha,34,OAK,AL,-0.1,33,133,97,14,17,1,0,1,5,1,0,33,38,0.175,0.398,0.216,0.615,66,0.334,87,21,4,3,0,0,0,D/H,,jahajo01
418,Brian Johnson,32,KCR,AL,-1,37,132,125,9,26,6,0,4,18,0,0,4,28,0.208,0.229,0.352,0.581,43,0.249,23,44,4,0,1,2,0,2,,johnsbr01
419,Jim Leyritz,36,2TM,2LG,-0.8,65,131,115,5,24,1,0,2,12,0,0,14,26,0.209,0.305,0.27,0.575,50,0.295,61,31,4,2,0,0,0,HD/3279,,leyriji01
419,Jim Leyritz,36,NYY,AL,-0.2,24,63,55,2,12,0,0,1,4,0,0,7,14,0.218,0.317,0.273,0.59,53,0.312,70,15,2,1,0,0,0,DH/23,,leyriji01
419,Jim Leyritz,36,LAD,NL,-0.6,41,68,60,3,12,1,0,1,8,0,0,7,12,0.2,0.294,0.267,0.561,47,0.279,52,16,2,1,0,0,0,H/3729,,leyriji01
420,Hanley Frías#,26,ARI,NL,-0.3,75,129,112,18,23,5,0,2,6,2,2,17,18,0.205,0.31,0.304,0.614,54,0.296,57,34,3,0,0,0,0,H64/5,,friasha01
421,Aubrey Huff*,23,TBD,AL,0.1,39,129,122,12,35,7,0,4,14,0,0,5,18,0.287,0.318,0.443,0.76,92,0.334,86,54,6,1,0,1,1,5/H,,huffau01
422,Jason Maxwell,28,MIN,AL,0.1,64,124,111,14,27,6,0,1,11,2,1,9,32,0.243,0.298,0.324,0.623,56,0.295,55,36,2,1,0,3,0,45H/D689,,maxweja01
423,Brian Schneider*,23,MON,NL,-1.1,45,123,115,6,27,6,0,0,11,0,1,7,24,0.235,0.276,0.287,0.563,41,0.244,20,33,1,0,0,1,2,2/H,,schnebr01
